"10",0,0,0,0,0,0,1.132181252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097829544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.547033984,0,0,0,1.440610272,0,0,0,0,0,2.371866609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.701583743,0,0,0,0,0,0,0,1.641658576,0,0,0,0,0,0,0,0,0,0,0,1.53450944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.109058586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.966136673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0,0,1.175392059,0,0,0,0,0,0,0,1.116406423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076651869,0,0,0,0,0,0,0,0,0.570694059,1.1082913,0,0,0,0,0,3.100078206,0,0,0,1.124132245,0,0,0,0,0,2.012615719,0,0,0,0,0,2.098670428,1.552481587,1.151699506,0,0.942790064,0.588996617,0,0,0,0,0,0.79087608,0,0.480726694,0.905933378,1.085216001,2.192480999,0,0,0,0,0.603493906,0,0,1.365125218,0,0.645822329,0.753142814,0,0,1.036589748,0,1.109538575,0,0,0,0.996566901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447375883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.778587669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.912580563,0,0
"12",0,0,0,0,0,0,0,0,0,0,1.134152734,0,0.794830854,0,0,0.736331002,0,0,0,0,0.900585269,0,0,0.670743613,0.553890088,0,0,0,1.295964244,0,0.678911535,0,0.760162119,0,0.541458992,0,0.783659705,0,0.484144398,0.697478489,0,0,0.394944144,0.655523415,0.681835538,0,0,0,0.690895254,0.344529648,0.643718052,0,0,0,0.309660534,0.257985001,0,1.724846179,1.965462736,2.741653184,0.447758693,0.839996635,0.386091265,0,0,0,1.102433771,0,0,0,0,0,1.531189317,1.821768766,0,0,0,0,0,2.008059553,0.872407586,0,0,0,0.893734961,0,0,0,1.157047708,1.848934008,0,0.627827091,0,0.231969627,0.418019278,0,0.268198251,0.817772696,0.315597381,0.885465393,0,0.20265495,0,0,0.487446595,0,0.586124548,1.638333383,0,0,0.450042529,0.229923543,0,0,0,0,0,0,0,0,0,0.561489193,0.5313561,0,0,0,0.760322156,0.207105442,1.742194909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7018775,0.49653955,0,0,0,0.592917278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05499244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",2.152363493,0,0,0,0,0,0.393080347,0,0,0.57798921,0.612606315,0,0.937031526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835989783,0,0.649578199,0.258005774,0.392260392,0,0,0,0.58015267,0,0,0.680110421,1.618039425,0,0.294053286,0,0.326708047,0.293036772,0.439545643,0,0,0,0,0,0,0,0.345316571,2.480019088,0,0,0,1.668261413,0.249145386,0,0,0,0.943690867,0,0,0,0,0,0,0,0,0,0,0,0.716944298,0,0.496178841,0,0,0,1.185096094,0,0,0,1.075773866,2.123528253,0.569869919,0.746463499,0,0,1.114675636,0.847684851,0.315392833,1.157420039,0.498446309,1.290119535,0,0.314526074,0,1.008448462,0.37618224,0,0,1.35895612,0,1.328734967,0,0,0,0,0,0,0,0,0,1.067332377,0,0.96534861,0.811331615,0.280157794,0.606333457,0.965091785,0,0,0,0,0.332051202,0,0.296437577,0.722473362,0,0,0,0,0.422672075,0.374072667,0.258529867,0.323860978,0,1.07527882,0,0,0,0,0,0,0,0,0,0,0,0.51146054,0.620537685,0,0,0,0,0,0.420965412,1.842019352,0,0,0,0,0,0,1.131416095,0,0,0,0,0,0,0,0,0,1.270593886,0,0,0,0.491143925,0,0,0,0,0,0,0.528438479,0.356221147,0,0,0,0,0,0,0,0,0,0,0.236235692,0,0.797267908,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,2.303441904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046538167,0,0,1.509630323,0,0,0,0,0,0,0,0,0,1.178132888,0,0,0,0,0,3.235460196,0,0,0,0.905435386,0,0,0,0,0.750638907,2.161633939,0,0,0,0,0,1.130914682,0,1.132460006,1.025855062,0.992783321,0,0,0,0,0,0,0,0,0,0,1.480143911,2.353046526,0,0,0,0,0,0,0,1.319077097,0,0,0,0,0,0,0,1.14345145,0,0,0,1.179249761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.632527797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.590837532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976022558,0,1.245398063,0,0
"15",0,0,0,0,0,0,0,0,0,0,0.598612728,0,0.827602226,0,0,0,0,0,0,0,0.44716594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699132966,0,0,0,0,0,0,0,0,0,0.627409867,0,0,0,0,0,0.731322362,0,0,0,0.445459777,0,0,0,0,0,0,0,0,0,0,0,0.356378955,0,0,0,0,0.615982834,0,0.337927118,0.783424753,0,0,0,1.897346227,0,0.74387673,0,3.790775572,0,0,0,0,0,0,0,0.60171482,0,0,0,0,0,0.44571124,0,1.417082833,1.490135355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80957926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454253326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446865729,0,0,0,0,0,0,0,3.332346878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04952748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984338209,0,0
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441418452,0.569597363,0,0,0,0,0,0,0,0,0.491821673,0,0,0,0,0,0.446880237,0,0,0,0.926936607,0,0,0,0,0,0,0,0,0,0,0,0.924315578,0,0,0,0,0,0,0.375028519,0,0,0,0,2.159732288,0,1.026256321,0,4.011354585,0,0,0,0,0.483221456,0,0,0.525775569,0,0,0,0,0.480220151,0.702347723,0,1.75637555,1.779720223,0.878042815,0,0.541997452,0,0,0,0,0,0,0,0,0,0,0,0,1.047009901,0,0,0,0,0,0.435499097,0,0,0,0,0,0,0,0,0,0.450447986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374971022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848173742,0,0,0,0,0,0,0,1.489088799,0,0,0,0,0,0,0,0,0,1.247239321,0,0,0,1.204369097,0,0,0,0,0,0,0,0,0,0
"17",0,0.705695916,0,0,0,0,0,0,0,0,0.570607928,0,0.474475475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257983,0,0,0.236830729,0,0,0,0,0.286049614,0,0.276490557,0,0,0,0,0,0.255754306,0,0,0,0.186152225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288949039,0.627936009,0,0,0,1.967001599,0,0.683205213,0,3.821731111,0,0,0,0,0,0.396085039,0.515455722,0,0,0,0,0,0.36071868,0.675276495,0.584602746,1.69858098,1.785289619,0.525761486,0,0.539988873,0,0,0,0,0,0,0,0,0.425267578,0,0,0,1.271453471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709265768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.338556137,0,0.279147781,0.15435651,0.478590418,0,0,0,0,0,0,0.427716317,0,0.343963066,0,0,0,0.709112849,0,0.263407668,0,0,0,0,1.442738821,0,0.848508525,0,1.346094564,0,0,0,0,0.244705076,0,0,0,0,0.628081492,0.365125201,0,0,0,0,0.562084298,0,0,1.114594906,0,0
"18",0.595651511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196056608,0,0.137553109,0.096061816,0,0,0,0,0,0,0,0.34585636,0.138207191,0.101347537,0.306384235,0,0.110272518,0.097737373,0.093923872,0,0,0,0,0,0,0,0,0.160557439,0,0,0,0.226704799,0,0,0.107699931,0,0.211119607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092456473,0.240323461,1.972662448,0,0.846100194,0,3.590095107,0.845525226,0.421199644,0,0,0.204479325,0.330785666,0.45154019,0,0,0.194737556,0.092871981,0,0,0.833449959,0.55913448,1.660706346,1.702202714,0.472637044,0,0.536929633,0,0,0.28481355,0,0,0.107787883,0,0,0.449487166,0,0,0,1.337721239,0.134655579,0.526038254,0,0.266150182,0.099299512,0,0,0,0,0,0,0,0,0,0.055407591,0.443999216,0.15736221,0.268139372,0.207301097,0,0.557038771,0,0.196526347,0,0.197406666,0.151977966,0,0,0,0.077345964,0,0,0,0,0.104593201,0,0.235595591,0.25466491,0,0.137679983,2.998787787,0,0,0.105373478,0.233308222,0.219107122,0.077858543,0.400479542,0,0.470711386,0,0.291430986,0.338245388,0.430265059,0,0.423997088,0.182254518,1.374508208,0,0,0.35998291,0,0,0,0,0,0,0,0.697581913,0,0,0,0,0.203790483,0.129365038,0,0,0,0,0,0,0,1.012577596,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,2.430640421,0,0,0,0,0,1.121763346,0,0,0,0,0,1.915223833,0,0,0,0,0,0,0,0,0,0,0.964327534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.541324063,1.470850117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.622935384,0,0,0,3.477724302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72360987,1.538370109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.988324506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122194345,0,0,1.977074983,0,0,0,1.961244999,0,0,0,0,0,0,0
"20",0,0.44861364,0,0,0.928736029,0,0,1.366883184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357942899,0,0.631964678,0.809561839,0,0,0,0,0,0,0.732089219,0,0.601567489,0,0,0,2.563340068,1.627049621,0,0,0.635877547,0,0,0,0,0.724062168,1.762125505,0,0.638329266,0,0.474712235,0.482263051,0.937829431,0,0.807303054,0,0.669745574,0,0,0,0,0,0,0.98870315,0,0,1.16290519,0.963515107,1.863924255,0.72768548,0,0,0.573444363,0,0.550205365,0,0.93671989,0.424706246,0.537618722,0.839190595,0,0,0,0,0,0,0,0,1.052215976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.509044619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346576295,0,0,0,0,0,0,0,2.205521531,0,0,1.679494416,0,0,0,0,0,0,0,0.630332914,0.59675092,0,0,0,0,1.411007253,0,0,2.361375856,0,2.311624709,0,0
"21",0,0,0,0,0,0.873555221,0,0,0,0,0.763808796,0,0.923514354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64725697,0.448296272,0.49412984,0.801484998,0,0,0.769452603,0,0,0.682197029,0.790809759,0.636031268,0.558152966,0,0,0,0,0,0,1.08150755,0.624683114,0.90821184,0,0,0.593544433,3.100723545,1.847629191,0,0,0.86411486,0.277641798,0.302882978,0,0.453266247,1.065091931,1.906299778,0,0.817343441,0,0.622288162,0.399589386,0.848661766,0,0.905686329,0,0.538386523,0.340102522,0,0.312814731,0,0.387686449,0,0.757762965,0,0,0.640065422,0.736430585,1.600774299,0.325009229,0,0,0,0,0,0,0.761595531,0.292459713,0.888673575,0,0,0,0,0,0,0.33830705,0,0,0,0,0,0,0,0,0,0,0,0.287987137,0.468348065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834972986,0,0,0,0,0,0,0.416437053,0,0,0,0,0,0,0,0,0,1.081576359,0,0,0,0,0,0,0,1.62439435,0,0,1.006754884,0,0,0,0,0,0,0,0,0.337076342,1.212859815,0,0.78982291,0,0.47564248,0.531891014,0,1.995824436,0,0,1.854553732,0
"22",0,0,0,0,0,0.534027201,0,0,0.611435066,0,0,0,0,0,0,0,0,0,0,0.463604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403971761,0,0,0,0,0.294673754,0,0,0,0,1.15426028,0,0,0,0,0.32414718,2.523870669,0,0,0,0.637585542,0,0,0,0,0.949264748,0,0,0,0,0,0,1.452495828,0,0,0,0,0.978904338,0,0.995756276,0,0,0.416255416,1.34435306,0,0,0,1.263114954,2.408655778,0,0.916885298,0,0,0.564266055,0.598436462,0,1.758360132,0.836122968,1.71354404,0,0,1.323925193,0,0.560945896,0,0,0,0,1.75109883,0.398697432,0,0,0,0,0,0,0,0,0,0.345324454,1.065844372,0.809172033,0,0.622033443,0.857943016,0,0,0,0,0.495969068,0,0,0,0,0,0,0,0.585685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335559693,2.864681137,0,0,0,0,0,0,0.904650979,0,0.644336802,0,0,0,0,0,0.543981469,0,1.948032877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496641263,0.89415052,0,0,0,0,0,0,0,0
